fraction_sources,n_sources,reuse_count,source_type,split,source_file
0.002009825815096,9,141,emg,train,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022331397945511,10,142,emg,train,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0013398838767306,6,143,emg,train,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0002233139794551,1,144,emg,train,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0015631978561857,7,145,emg,train,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0008932559178204,4,146,emg,train,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0002233139794551,1,147,emg,train,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0006699419383653,3,148,emg,train,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0004466279589102,2,149,emg,train,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0006699419383653,3,150,emg,train,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0004466279589102,2,151,emg,train,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0002233139794551,1,161,emg,train,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022172949002217,1,178,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0044345898004434,2,183,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0044345898004434,2,187,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022172949002217,1,189,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0088691796008869,4,190,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022172949002217,1,191,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022172949002217,1,192,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0066518847006651,3,193,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022172949002217,1,195,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0044345898004434,2,196,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0110864745011086,5,197,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0088691796008869,4,198,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0044345898004434,2,199,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0066518847006651,3,200,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0177383592017738,8,201,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0044345898004434,2,202,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0177383592017738,8,203,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0110864745011086,5,204,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0177383592017738,8,205,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0133037694013303,6,206,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0266075388026607,12,207,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0177383592017738,8,208,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0155210643015521,7,209,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0310421286031042,14,210,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0221729490022172,10,211,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0177383592017738,8,212,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0221729490022172,10,213,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0199556541019955,9,214,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.024390243902439,11,215,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0177383592017738,8,216,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0221729490022172,10,217,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.024390243902439,11,218,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.024390243902439,11,219,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0177383592017738,8,220,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0177383592017738,8,221,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0288248337028824,13,222,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0376940133037694,17,223,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0177383592017738,8,224,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0266075388026607,12,225,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0288248337028824,13,226,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.024390243902439,11,227,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0310421286031042,14,228,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0354767184035476,16,229,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0155210643015521,7,230,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0177383592017738,8,231,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0155210643015521,7,232,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0221729490022172,10,233,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0177383592017738,8,234,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0221729490022172,10,235,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0155210643015521,7,236,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0177383592017738,8,237,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0133037694013303,6,238,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0354767184035476,16,239,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0066518847006651,3,240,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0110864745011086,5,241,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0110864745011086,5,242,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0044345898004434,2,243,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0110864745011086,5,244,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0044345898004434,2,245,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0066518847006651,3,246,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0088691796008869,4,247,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0044345898004434,2,248,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0044345898004434,2,249,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0066518847006651,3,250,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022172949002217,1,252,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022172949002217,1,253,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022172949002217,1,254,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022172949002217,1,256,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0044345898004434,2,257,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0044345898004434,2,258,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022172949002217,1,262,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022172949002217,1,264,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0058823529411764,2,158,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0029411764705882,1,160,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0029411764705882,1,162,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0117647058823529,4,165,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0029411764705882,1,166,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0029411764705882,1,167,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0088235294117647,3,168,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0088235294117647,3,169,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0117647058823529,4,170,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0088235294117647,3,171,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0058823529411764,2,172,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0029411764705882,1,173,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0088235294117647,3,174,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0147058823529411,5,175,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0205882352941176,7,176,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0235294117647058,8,177,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0294117647058823,10,178,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0352941176470588,12,179,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0294117647058823,10,180,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0323529411764705,11,181,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0264705882352941,9,182,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0205882352941176,7,183,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0176470588235294,6,184,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0088235294117647,3,185,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0470588235294117,16,186,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0176470588235294,6,187,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0235294117647058,8,188,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0323529411764705,11,189,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0352941176470588,12,190,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0205882352941176,7,191,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0176470588235294,6,192,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0117647058823529,4,193,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0411764705882352,14,194,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0205882352941176,7,195,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0205882352941176,7,196,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0235294117647058,8,197,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0294117647058823,10,198,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0323529411764705,11,199,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0176470588235294,6,200,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0235294117647058,8,201,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0264705882352941,9,202,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0205882352941176,7,203,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0235294117647058,8,204,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0088235294117647,3,205,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0147058823529411,5,206,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0205882352941176,7,207,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0117647058823529,4,208,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0117647058823529,4,209,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0088235294117647,3,210,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0117647058823529,4,211,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0058823529411764,2,212,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0088235294117647,3,213,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0058823529411764,2,214,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0117647058823529,4,215,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0147058823529411,5,216,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0029411764705882,1,218,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0088235294117647,3,221,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0088235294117647,3,224,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0029411764705882,1,226,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0058823529411764,2,229,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0029411764705882,1,231,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0029411764705882,1,232,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0017889087656529,1,83,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0017889087656529,1,88,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0017889087656529,1,92,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0035778175313059,2,93,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0017889087656529,1,94,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0053667262969588,3,95,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0053667262969588,3,96,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0017889087656529,1,97,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0196779964221824,11,98,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0107334525939177,6,99,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0143112701252236,8,100,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0125223613595706,7,101,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0196779964221824,11,102,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0214669051878354,12,103,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0196779964221824,11,104,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0214669051878354,12,105,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0196779964221824,11,106,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0178890876565295,10,107,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0286225402504472,16,108,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0286225402504472,16,109,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0232558139534883,13,110,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0465116279069767,26,111,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.035778175313059,20,112,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0286225402504472,16,113,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0375670840787119,21,114,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0429338103756708,24,115,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0304114490161001,17,116,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0375670840787119,21,117,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0393559928443649,22,118,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0500894454382826,28,119,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0393559928443649,22,120,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0375670840787119,21,121,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0465116279069767,26,122,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0232558139534883,13,123,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0322003577817531,18,124,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0268336314847942,15,125,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0161001788908765,9,126,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0125223613595706,7,127,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0161001788908765,9,128,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0143112701252236,8,129,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0178890876565295,10,130,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0107334525939177,6,131,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0143112701252236,8,132,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0178890876565295,10,133,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0035778175313059,2,134,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0017889087656529,1,135,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0089445438282647,5,136,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0053667262969588,3,137,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0053667262969588,3,138,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0035778175313059,2,139,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0017889087656529,1,140,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0053667262969588,3,142,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0035778175313059,2,144,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0017889087656529,1,145,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0017889087656529,1,146,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0017889087656529,1,148,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022123893805309,1,180,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022123893805309,1,182,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0044247787610619,2,184,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022123893805309,1,186,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0044247787610619,2,188,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022123893805309,1,190,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022123893805309,1,191,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0066371681415929,3,192,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0066371681415929,3,193,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0066371681415929,3,194,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0088495575221238,4,195,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0022123893805309,1,196,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0088495575221238,4,197,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0044247787610619,2,198,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0176991150442477,8,199,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0066371681415929,3,200,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0110619469026548,5,201,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0110619469026548,5,202,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0154867256637168,7,203,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0132743362831858,6,204,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0199115044247787,9,205,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0154867256637168,7,206,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0154867256637168,7,207,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0176991150442477,8,208,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0221238938053097,10,209,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0199115044247787,9,210,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0243362831858407,11,211,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0265486725663716,12,212,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0309734513274336,14,213,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0221238938053097,10,214,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0287610619469026,13,215,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0154867256637168,7,216,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0199115044247787,9,217,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
0.0331858407079646,15,218,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_count_histogram.csv
