ecdf,reuse_count,source_type,split,source_file
0.0066518847006651,183,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0110864745011086,187,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0133037694013303,189,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0221729490022172,190,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.024390243902439,191,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0266075388026607,192,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0332594235033259,193,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0354767184035476,195,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0399113082039911,196,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0509977827050997,197,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0598669623059867,198,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0643015521064301,199,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0709534368070953,200,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0886917960088691,201,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0931263858093126,202,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1108647450110864,203,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1219512195121951,204,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1396895787139689,205,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1529933481152993,206,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.17960088691796,207,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1973392461197339,208,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.212860310421286,209,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.2439024390243902,210,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.2660753880266075,211,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.2838137472283814,212,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.3059866962305986,213,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.3259423503325942,214,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.3503325942350332,215,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.368070953436807,216,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.3902439024390244,217,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.4146341463414634,218,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.4390243902439024,219,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.4567627494456763,220,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.4745011086474501,221,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.5033259423503326,222,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.541019955654102,223,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.5587583148558758,224,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.5853658536585366,225,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.614190687361419,226,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.6385809312638581,227,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.6696230598669624,228,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.70509977827051,229,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.720620842572062,230,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.738359201773836,231,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.753880266075388,232,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.7760532150776053,233,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.7937915742793792,234,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8159645232815964,235,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8314855875831486,236,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8492239467849224,237,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8625277161862528,238,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8980044345898004,239,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9046563192904656,240,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9157427937915744,241,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.926829268292683,242,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9312638580931264,243,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9423503325942352,244,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9467849223946784,245,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9534368070953436,246,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9623059866962306,247,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.966740576496674,248,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9711751662971176,249,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9778270509977828,250,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9800443458980044,252,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9822616407982262,253,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.984478935698448,254,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9866962305986696,256,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.991130820399113,257,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9955654101995566,258,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9977827050997784,262,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
1.0,264,clean,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0058823529411764,158,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0088235294117647,160,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0117647058823529,162,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0235294117647058,165,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0264705882352941,166,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0294117647058823,167,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.038235294117647,168,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0470588235294117,169,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0588235294117647,170,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0676470588235294,171,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0735294117647058,172,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0764705882352941,173,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0852941176470588,174,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1,175,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1205882352941176,176,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1441176470588235,177,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1735294117647058,178,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.2088235294117647,179,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.238235294117647,180,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.2705882352941176,181,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.2970588235294117,182,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.3176470588235294,183,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.3352941176470588,184,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.3441176470588235,185,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.3911764705882353,186,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.4088235294117647,187,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.4323529411764706,188,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.4647058823529412,189,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.5,190,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.5205882352941177,191,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.538235294117647,192,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.55,193,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.5911764705882353,194,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.611764705882353,195,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.6323529411764706,196,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.6558823529411765,197,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.6852941176470588,198,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.7176470588235294,199,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.7352941176470589,200,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.7588235294117647,201,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.7852941176470588,202,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8058823529411765,203,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8294117647058824,204,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8382352941176471,205,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8529411764705882,206,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8735294117647059,207,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8852941176470588,208,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8970588235294118,209,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9058823529411764,210,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9176470588235294,211,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.923529411764706,212,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9323529411764706,213,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9382352941176472,214,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.95,215,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9647058823529412,216,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9676470588235294,218,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.976470588235294,221,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9852941176470588,224,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9882352941176472,226,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9941176470588236,229,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9970588235294118,231,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
1.0,232,eog,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0017889087656529,83,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0035778175313059,88,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0053667262969588,92,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0089445438282647,93,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0107334525939177,94,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0161001788908765,95,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0214669051878354,96,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0232558139534883,97,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0429338103756708,98,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0536672629695885,99,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0679785330948121,100,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0805008944543828,101,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1001788908765653,102,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1216457960644007,103,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1413237924865832,104,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1627906976744186,105,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.182468694096601,106,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.2003577817531306,107,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.2289803220035778,108,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.257602862254025,109,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.2808586762075134,110,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.3273703041144901,111,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.3631484794275492,112,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.3917710196779964,113,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.4293381037567084,114,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.4722719141323792,115,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.5026833631484794,116,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.5402504472271914,117,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.5796064400715564,118,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.629695885509839,119,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.669051878354204,120,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.7066189624329159,121,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.7531305903398927,122,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.776386404293381,123,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8085867620751341,124,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8354203935599285,125,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.851520572450805,126,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8640429338103757,127,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8801431127012522,128,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8944543828264758,129,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9123434704830052,130,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9230769230769232,131,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9373881932021468,132,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9552772808586762,133,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.958855098389982,134,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.960644007155635,135,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9695885509838998,136,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9749552772808586,137,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9803220035778176,138,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9838998211091234,139,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9856887298747764,140,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9910554561717352,142,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9946332737030412,144,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.996422182468694,145,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.998211091234347,146,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
1.0,148,emg,val,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0022123893805309,180,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0044247787610619,182,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0088495575221238,184,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0110619469026548,186,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0154867256637168,188,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0176991150442477,190,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0199115044247787,191,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0265486725663716,192,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0331858407079646,193,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0398230088495575,194,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0486725663716814,195,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0508849557522123,196,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0597345132743362,197,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0641592920353982,198,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.081858407079646,199,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0884955752212389,200,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.0995575221238938,201,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1106194690265486,202,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1261061946902655,203,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1393805309734513,204,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1592920353982301,205,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1747787610619469,206,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.1902654867256637,207,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.2079646017699115,208,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.2300884955752212,209,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.25,210,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.2743362831858407,211,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.3008849557522124,212,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.331858407079646,213,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.3539823008849557,214,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.3827433628318584,215,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.3982300884955752,216,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.4181415929203539,217,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.4513274336283185,218,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.4668141592920354,219,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.4845132743362831,220,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.5088495575221239,221,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.5376106194690266,222,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.5641592920353983,223,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.577433628318584,224,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.5973451327433629,225,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.6150442477876106,226,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.6438053097345132,227,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.6792035398230089,228,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.7013274336283186,229,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.7278761061946902,230,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.745575221238938,231,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.754424778761062,232,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.7676991150442478,233,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.7831858407079646,234,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.7876106194690266,235,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8163716814159292,236,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8407079646017699,237,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8561946902654868,238,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8716814159292036,239,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.8871681415929203,240,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9026548672566372,241,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.915929203539823,242,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.922566371681416,243,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9358407079646016,244,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9446902654867256,245,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
0.9491150442477876,246,clean,test,runs/a11_mixed1m_source_reuse_20260816_140553/a11_reuse_ecdf.csv
